submission_id,question,response1,startDate,comment,experiment_id,group,question1,optionRight,response4,id,question_right_part,question4,option4,expected,correct_statement,option2,option3,option1,endTime,optionLeft,question_left_part,age,response,comments,response3,education,QUD,languages,prolific_id,RT,gender,trial_number,startTime,picture,cost,option7,question3,timeSpent,option5,question2,response2,option6,trial_name
1520,,the blue block falls and the green block falls,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,independent_uh,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,the blue block falls and the green block falls|,,5,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,20063,male,7,1611793393196,stimuli/img/group2/independent_uh.png,5,NA,,36.2935,NA,,,NA,fridge_view2
1520,,58,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,42,if2_ll,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,58|0|0|42,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,48849,male,8,1611793393196,stimuli/img/group1/if2_ll.png,NA,NA,g,36.2935,NA,b,0,NA,multiple_slider3
1520,,both blocks fall,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group1,,,1,if2_ll,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,32535,male,9,1611793393196,stimuli/img/group1/if2_ll.png,2,NA,,36.2935,NA,,,NA,fridge_view3
1520,,NA,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,blue-green,.,NA,grey,blue,NA,blue,green,black,1611795570806,NA,The upper block is ,30,blue,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,58fdcd2be219d00001ee5aa0,5745,male,5,1611793393196,stimuli/img/color_vision/blue_green.png,NA,yellow,NA,36.2935,purple,NA,NA,red,color-vision1
1520,,0,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,26,independent_ll,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,0|69|5|26,,5,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,31947,male,10,1611793393196,stimuli/img/group2/independent_ll.png,NA,NA,g,36.2935,NA,b,69,NA,multiple_slider4
1520,,the green block does not fall and the blue block falls,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,independent_ll,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,the green block does not fall and the blue block falls|,,6,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,16447,male,11,1611793393196,stimuli/img/group2/independent_ll.png,6,NA,,36.2935,NA,,,NA,fridge_view4
1520,,56,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,37,if1_u-Lh,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,56|0|7|37,,7,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,34697,male,12,1611793393196,stimuli/img/group2/if1_u-Lh.png,NA,NA,g,36.2935,NA,b,0,NA,multiple_slider5
1520,,the green block falls and the blue block falls,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,if1_u-Lh,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,the green block falls and the blue block falls|,,5,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,17903,male,13,1611793393196,stimuli/img/group2/if1_u-Lh.png,5,NA,,36.2935,NA,,,NA,fridge_view5
1520,,NA,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,red-yellow,.,NA,grey,red,NA,blue,green,black,1611795570806,NA,The upper block is ,30,red,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,58fdcd2be219d00001ee5aa0,6521,male,6,1611793393196,stimuli/img/color_vision/red_yellow.png,NA,yellow,NA,36.2935,purple,NA,NA,red,color-vision2
1520,,74,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,0,independent_hl,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,74|0|26|0,,26,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,25130,male,14,1611793393196,stimuli/img/group2/independent_hl.png,NA,NA,g,36.2935,NA,b,0,NA,multiple_slider6
1520,,both blocks fall,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,independent_hl,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,6855,male,15,1611793393196,stimuli/img/group2/independent_hl.png,2,NA,,36.2935,NA,,,NA,fridge_view6
1520,,0,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,100,if1_lh,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,0|0|0|100,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,18195,male,16,1611793393196,stimuli/img/group2/if1_lh.png,NA,NA,g,36.2935,NA,b,0,NA,multiple_slider7
1520,,neither block falls,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,if1_lh,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,15230,male,17,1611793393196,stimuli/img/group2/if1_lh.png,2,NA,,36.2935,NA,,,NA,fridge_view7
1520,,NA,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,blue,.,NA,grey,blue,NA,blue,green,black,1611795570806,NA,The block is ,30,blue,,NA,Graduated High School,What's the color of the block on the picture?,English,58fdcd2be219d00001ee5aa0,5041,male,7,1611793393196,stimuli/img/color_vision/blue.png,NA,yellow,NA,36.2935,purple,NA,NA,red,color-vision3
1520,,20,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,47,if2_ul,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,20|33|0|47,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,82739,male,18,1611793393196,stimuli/img/group1/if2_ul.png,NA,NA,g,36.2935,NA,b,33,NA,multiple_slider8
1520,,neither block falls,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group1,,,1,if2_ul,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,8270,male,19,1611793393196,stimuli/img/group1/if2_ul.png,2,NA,,36.2935,NA,,,NA,fridge_view8
1520,,42,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,9,independent_ul,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,42|13|36|9,,36,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,34105,male,20,1611793393196,stimuli/img/group2/independent_ul.png,NA,NA,g,36.2935,NA,b,13,NA,multiple_slider9
1520,,both blocks fall,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,independent_ul,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,5391,male,21,1611793393196,stimuli/img/group2/independent_ul.png,2,NA,,36.2935,NA,,,NA,fridge_view9
1520,,NA,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,green-blue,.,NA,grey,green,NA,blue,green,black,1611795570806,NA,The upper block is ,30,green,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,58fdcd2be219d00001ee5aa0,4497,male,8,1611793393196,stimuli/img/color_vision/green_blue.png,NA,yellow,NA,36.2935,purple,NA,NA,red,color-vision4
1520,,98,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,2,if2_hl,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,98|0|0|2,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,31355,male,22,1611793393196,stimuli/img/group2/if2_hl.png,NA,NA,g,36.2935,NA,b,0,NA,multiple_slider10
1520,,both blocks fall,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,if2_hl,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,6326,male,23,1611793393196,stimuli/img/group2/if2_hl.png,2,NA,,36.2935,NA,,,NA,fridge_view10
1520,,52,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group1,bg,certain,27,if1_uh,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,52|18|3|27,,3,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,35385,male,24,1611793393196,stimuli/img/group1/if1_uh.png,NA,NA,g,36.2935,NA,b,18,NA,multiple_slider11
1520,,both blocks fall,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group1,,,1,if1_uh,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,5950,male,25,1611793393196,stimuli/img/group1/if1_uh.png,2,NA,,36.2935,NA,,,NA,fridge_view11
1520,,NA,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,NA,NA,NA,NA,yellow-red,.,NA,grey,yellow,NA,blue,green,black,1611795570806,NA,The upper block is ,30,yellow,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,English,58fdcd2be219d00001ee5aa0,26348,male,9,1611793393196,stimuli/img/color_vision/yellow_red.png,NA,yellow,NA,36.2935,purple,NA,NA,red,color-vision5
1520,,91,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,bg,certain,2,independent_hh,NA,none,NA,,NA,NA,NA,NA,1611795570806,impossible,NA,30,91|5|2|2,,2,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,58fdcd2be219d00001ee5aa0,23224,male,26,1611793393196,stimuli/img/group2/independent_hh.png,NA,NA,g,36.2935,NA,b,5,NA,multiple_slider12
1520,,both blocks fall,Wed Jan 27 2021 19:23:13 GMT-0500 (Eastern Standard Time),NA,54,group2,,,1,independent_hh,NA,,NA,,NA,NA,NA,NA,1611795570806,,NA,30,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,58fdcd2be219d00001ee5aa0,7262,male,27,1611793393196,stimuli/img/group2/independent_hh.png,2,NA,,36.2935,NA,,,NA,fridge_view12
1519,,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,not-red-yellow,.,NA,both,ynr,NA,ynr,none,rny,1611795578284,NA,The icon represents the event that ,22,ynr,,NA,Graduated High School,What event does this icon represent?,English,601069b90fe88f3876057401,8559,male,1,1611793645871,stimuli/img/icons/not-red-yellow.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,attention_check
1519,,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,not-yellow-red,.,NA,none,rny,NA,both,ynr,rny,1611795578284,NA,The icon represents the event that ,22,rny,,NA,Graduated High School,What event does this icon represent?,English,601069b90fe88f3876057401,4791,male,2,1611793645871,stimuli/img/icons/red-not-yellow.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,attention_check
1519,,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,red-yellow,.,NA,both,both,NA,rny,ynr,none,1611795578284,NA,The icon represents the event that ,22,both,,NA,Graduated High School,What event does this icon represent?,English,601069b90fe88f3876057401,4723,male,3,1611793645871,stimuli/img/icons/red-yellow.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,attention_check
1519,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes6_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,no,NA,yes,1611795578284,NA,NA,22,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,62091,male,1,1611793645871,stimuli/img/slider-choices/sc_yes6_0.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes4_0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b><i>RED</i> falls</b> but is <b>uncertain whether or not <i>YELLOW</i> falls</b>.,no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,17948,male,2,1611793645871,stimuli/img/slider-choices/sc_yes4_0.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes5_1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,23869,male,3,1611793645871,stimuli/img/slider-choices/sc_yes5_1.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes4_1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,16403,male,4,1611793645871,stimuli/img/slider-choices/sc_yes4_1.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes3_0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b><i>RED</i> block falls</b> but <b>not the <i>YELLOW</i></b>.,no,NA,yes,1611795578284,NA,NA,22,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,17273,male,5,1611793645871,stimuli/img/slider-choices/sc_yes3_0.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes3_1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,13319,male,6,1611793645871,stimuli/img/slider-choices/sc_yes3_1.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes2_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,7905,male,7,1611793645871,stimuli/img/slider-choices/sc_yes2_0.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes2_1-not0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,no,NA,yes,1611795578284,NA,NA,22,no,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,21067,male,8,1611793645871,stimuli/img/slider-choices/sc_yes2_1-not0.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes0,NA,NA,NA,yes,"</br>The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,10511,male,9,1611793645871,stimuli/img/slider-choices/sc_yes0.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,NA,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,no,NA,yes,1611795578284,NA,NA,22,yes,,NA,Graduated High School,Please click on the button with the correct answer.,English,601069b90fe88f3876057401,7745,male,10,1611793645871,stimuli/img/slider-choices/sc_yes1.png,NA,NA,NA,32.20688333333333,NA,NA,NA,NA,slider_choice_training
1519,,0,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,uncertain3,NA,none,NA,y,NA,NA,NA,NA,1611795578284,impossible,NA,22,0|0|100|0,,100,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,46705,male,1,1611793645871,,NA,NA,y,32.20688333333333,NA,r,0,NA,animation_slider
1519,,50,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,uncertain1,NA,none,NA,r,NA,NA,NA,NA,1611795578284,impossible,NA,22,50|0|50|0,,50,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,64225,male,2,1611793645871,,NA,NA,y,32.20688333333333,NA,r,0,NA,animation_slider
1519,,36,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,36,distance0,NA,none,NA,r,NA,NA,NA,NA,1611795578284,impossible,NA,22,36|20|7|36,,7,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,98677,male,3,1611793645871,,NA,NA,y,32.20688333333333,NA,r,20,NA,animation_slider
1519,,37,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,19,distance1,NA,none,NA,y,NA,NA,NA,NA,1611795578284,impossible,NA,22,37|7|37|19,,37,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,62243,male,4,1611793645871,,NA,NA,y,32.20688333333333,NA,r,7,NA,animation_slider
1519,,46,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,ssw1,NA,none,NA,none,NA,NA,NA,NA,1611795578284,impossible,NA,22,46|54|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,54229,male,5,1611793645871,,NA,NA,y,32.20688333333333,NA,r,54,NA,animation_slider
1519,,34,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,18,ssw0,NA,none,NA,ry,NA,NA,NA,NA,1611795578284,impossible,NA,22,34|18|30|18,,30,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,47458,male,6,1611793645871,,NA,NA,y,32.20688333333333,NA,r,18,NA,animation_slider
1519,,40,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,ac1,NA,none,NA,y,NA,NA,NA,NA,1611795578284,impossible,NA,22,40|0|60|0,,60,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,38434,male,7,1611793645871,,NA,NA,y,32.20688333333333,NA,r,0,NA,animation_slider
1519,,0,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,60,ind1,NA,none,NA,ry,NA,NA,NA,NA,1611795578284,impossible,NA,22,0|40|0|60,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,31264,male,8,1611793645871,,NA,NA,y,32.20688333333333,NA,r,40,NA,animation_slider
1519,,25,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,25,uncertain0,NA,none,NA,y,NA,NA,NA,NA,1611795578284,impossible,NA,22,25|25|25|25,,25,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,27397,male,9,1611793645871,,NA,NA,y,32.20688333333333,NA,r,25,NA,animation_slider
1519,,0,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,50,ac3,NA,none,NA,none,NA,NA,NA,NA,1611795578284,impossible,NA,22,0|0|50|50,,50,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,51069,male,10,1611793645871,,NA,NA,y,32.20688333333333,NA,r,0,NA,animation_slider
1519,,17,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,ac0,NA,none,NA,ry,NA,NA,NA,NA,1611795578284,impossible,NA,22,17|83|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,27309,male,11,1611793645871,,NA,NA,y,32.20688333333333,NA,r,83,NA,animation_slider
1519,,0,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,11,ind0,NA,none,NA,r,NA,NA,NA,NA,1611795578284,impossible,NA,22,0|89|0|11,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,34149,male,12,1611793645871,,NA,NA,y,32.20688333333333,NA,r,89,NA,animation_slider
1519,,35,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,50,ac2,NA,none,NA,ry,NA,NA,NA,NA,1611795578284,impossible,NA,22,35|15|0|50,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,60981,male,13,1611793645871,,NA,NA,y,32.20688333333333,NA,r,15,NA,animation_slider
1519,,50,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),,54,,ry,certain,0,uncertain2,NA,none,NA,r,NA,NA,NA,NA,1611795578284,impossible,NA,22,50|50|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,601069b90fe88f3876057401,32877,male,14,1611793645871,,NA,NA,y,32.20688333333333,NA,r,50,NA,animation_slider
1519,,the green block and the blue block fall,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,group1,,,1,ind2,NA,,NA,,NA,NA,NA,NA,1611795578284,,NA,22,the green block and the blue block fall|,,4,Graduated High School,TRY OUT EXAMPLE &mdash;Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,601069b90fe88f3876057401,65734,male,1,1611793645871,stimuli/img/train/ind2_test_colors.png,4,NA,,32.20688333333333,NA,,,NA,fridge_train
1519,,62,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,group2,bg,certain,0,if1_hh,NA,none,NA,,NA,NA,NA,NA,1611795578284,impossible,NA,22,62|0|38|0,,38,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,English,601069b90fe88f3876057401,19431,male,2,1611793645871,stimuli/img/group2/if1_hh.png,NA,NA,g,32.20688333333333,NA,b,0,NA,multiple_slider0
1519,,the green block and the blue block fall,Thu Jan 28 2021 00:27:25 GMT+0000 (Greenwich Mean Time),NA,54,group2,,,1,if1_hh,NA,,NA,,NA,NA,NA,NA,1611795578284,,NA,22,the green block and the blue block fall|,,4,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,601069b90fe88f3876057401,31205,male,3,1611793645871,stimuli/img/group2/if1_hh.png,4,NA,,32.20688333333333,NA,,,NA,fridge_view0
