prolific_id,RT,expected,QUD,id,trial_name,trial_number,response,question,pe_task.smooth
5f7dd740074da20008c51bf5,26648,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.26,ry,0.25999996000016
5f7dd740074da20008c51bf5,26648,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.46,r,0.45999916000336005
5f7dd740074da20008c51bf5,26648,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.09,y,0.09000063999744001
5f7dd740074da20008c51bf5,26648,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.19,none,0.19000023999904003
5f7dd740074da20008c51bf5,55815,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.2,ry,0.2000001999992
5f7dd740074da20008c51bf5,55815,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.61,r,0.6099985600057599
5f7dd740074da20008c51bf5,55815,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.1,y,0.1000005999976
5f7dd740074da20008c51bf5,55815,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.09,none,0.09000063999744
5f7dd740074da20008c51bf5,24116,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.33,ry,0.32999968000128
5f7dd740074da20008c51bf5,24116,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.59,r,0.58999864000544
5f7dd740074da20008c51bf5,24116,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.07,y,0.07000071999712003
5f7dd740074da20008c51bf5,24116,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.01,none,0.010000959996160016
5f7dd740074da20008c51bf5,79614,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.33,ry,0.32999968000128
5f7dd740074da20008c51bf5,79614,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.37,r,0.36999952000192
5f7dd740074da20008c51bf5,79614,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.1,y,0.10000059999760003
5f7dd740074da20008c51bf5,79614,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.2,none,0.20000019999920005
5e2c9acdcd89c82c3a1321ae,75136,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.26,ry,0.25999996000015996
5e2c9acdcd89c82c3a1321ae,75136,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,r,9.999960000159999e-7
5e2c9acdcd89c82c3a1321ae,75136,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.65,y,0.6499984000064
5e2c9acdcd89c82c3a1321ae,75136,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.09,none,0.09000063999744
5e2c9acdcd89c82c3a1321ae,55330,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.11,ry,0.11000055999776
5e2c9acdcd89c82c3a1321ae,55330,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.63,r,0.6299984800060799
5e2c9acdcd89c82c3a1321ae,55330,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.12,y,0.12000051999792
5e2c9acdcd89c82c3a1321ae,55330,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.14,none,0.14000043999824
5e2c9acdcd89c82c3a1321ae,58135,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0.77,ry,0.7699979200083199
5e2c9acdcd89c82c3a1321ae,58135,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0,r,9.999960000159999e-7
5e2c9acdcd89c82c3a1321ae,58135,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0,y,9.999960000159999e-7
5e2c9acdcd89c82c3a1321ae,58135,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0.23,none,0.23000007999967997
5e2c9acdcd89c82c3a1321ae,42989,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.56,ry,0.55999876000496
5e2c9acdcd89c82c3a1321ae,42989,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.11,r,0.11000055999776
5e2c9acdcd89c82c3a1321ae,42989,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.33,y,0.32999968000127994
5e2c9acdcd89c82c3a1321ae,42989,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0,none,9.999960000159999e-7
5e2c9acdcd89c82c3a1321ae,55491,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,5,0.55,ry,0.5499988000048
5e2c9acdcd89c82c3a1321ae,55491,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,5,0,r,9.999960000159999e-7
5e2c9acdcd89c82c3a1321ae,55491,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,5,0.39,y,0.3899994400022399
5e2c9acdcd89c82c3a1321ae,55491,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,5,0.06,none,0.06000075999696
5e2c9acdcd89c82c3a1321ae,102938,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.24,ry,0.24000003999984001
5e2c9acdcd89c82c3a1321ae,102938,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0,r,9.99996000016e-7
5e2c9acdcd89c82c3a1321ae,102938,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.48,y,0.47999908000367997
5e2c9acdcd89c82c3a1321ae,102938,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.28,none,0.27999988000048004
5e2c9acdcd89c82c3a1321ae,41195,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0.85,ry,0.8499976000096
5e2c9acdcd89c82c3a1321ae,41195,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0,r,9.99996000016e-7
5e2c9acdcd89c82c3a1321ae,41195,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0.15,y,0.1500003999984
5e2c9acdcd89c82c3a1321ae,41195,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0,none,9.99996000016e-7
5e2c9acdcd89c82c3a1321ae,46372,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.57,ry,0.56999872000512
5e2c9acdcd89c82c3a1321ae,46372,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.25,r,0.25
5e2c9acdcd89c82c3a1321ae,46372,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.15,y,0.1500003999984
5e2c9acdcd89c82c3a1321ae,46372,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.03,none,0.030000879996480018
5e2c9acdcd89c82c3a1321ae,41378,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.51,ry,0.50999896000416
5e2c9acdcd89c82c3a1321ae,41378,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.22,r,0.22000011999952
5e2c9acdcd89c82c3a1321ae,41378,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.22,y,0.22000011999952
5e2c9acdcd89c82c3a1321ae,41378,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.05,none,0.05000079999680001
5e2c9acdcd89c82c3a1321ae,56594,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,10,0.45,ry,0.4455437800246336
5e2c9acdcd89c82c3a1321ae,56594,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,10,0.34,r,0.3366333202640782
5e2c9acdcd89c82c3a1321ae,56594,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,10,0.04,y,0.03960479364438161
5e2c9acdcd89c82c3a1321ae,56594,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,10,0.18,none,0.1782181060669067
5e2c9acdcd89c82c3a1321ae,30996,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.36,ry,0.35999956000176
5e2c9acdcd89c82c3a1321ae,30996,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.14,r,0.14000043999824002
5e2c9acdcd89c82c3a1321ae,30996,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0,y,9.99996000016e-7
5e2c9acdcd89c82c3a1321ae,30996,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,11,0.5,none,0.49999900000400005
5e2c9acdcd89c82c3a1321ae,44988,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.42,ry,0.41999932000272
5e2c9acdcd89c82c3a1321ae,44988,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.58,r,0.57999868000528
5e2c9acdcd89c82c3a1321ae,44988,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0,y,9.99996000016e-7
5e2c9acdcd89c82c3a1321ae,44988,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0,none,9.99996000016e-7
5e2c9acdcd89c82c3a1321ae,35329,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.57,ry,0.56999872000512
5e2c9acdcd89c82c3a1321ae,35329,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.26,r,0.25999996000016
5e2c9acdcd89c82c3a1321ae,35329,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.12,y,0.12000051999792002
5e2c9acdcd89c82c3a1321ae,35329,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.05,none,0.05000079999680002
5e2c9acdcd89c82c3a1321ae,42585,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.14,ry,0.1386143025176138
5e2c9acdcd89c82c3a1321ae,42585,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.15,r,0.14851525340493701
5e2c9acdcd89c82c3a1321ae,42585,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.4,y,0.3960390255880175
5e2c9acdcd89c82c3a1321ae,42585,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.32,none,0.31683141848943175
58fdcd2be219d00001ee5aa0,103004,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.35,ry,0.34999960000159996
58fdcd2be219d00001ee5aa0,103004,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.12,r,0.12000051999792002
58fdcd2be219d00001ee5aa0,103004,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.37,y,0.36999952000192
58fdcd2be219d00001ee5aa0,103004,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.16,none,0.16000035999856002
58fdcd2be219d00001ee5aa0,53393,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.15,ry,0.15000039999839998
58fdcd2be219d00001ee5aa0,53393,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.62,r,0.6199985200059199
58fdcd2be219d00001ee5aa0,53393,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.16,y,0.16000035999856
58fdcd2be219d00001ee5aa0,53393,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.07,none,0.07000071999712001
58fdcd2be219d00001ee5aa0,67943,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.48,ry,0.47999908000367997
58fdcd2be219d00001ee5aa0,67943,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.12,r,0.12000051999792002
58fdcd2be219d00001ee5aa0,67943,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.38,y,0.37999948000208
58fdcd2be219d00001ee5aa0,67943,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.02,none,0.02000091999632002
58fdcd2be219d00001ee5aa0,61552,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.35,ry,0.3499996000015999
58fdcd2be219d00001ee5aa0,61552,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.56,r,0.55999876000496
58fdcd2be219d00001ee5aa0,61552,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.08,y,0.08000067999728
58fdcd2be219d00001ee5aa0,61552,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.01,none,0.010000959996160014
58fdcd2be219d00001ee5aa0,74845,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.13,ry,0.13000047999808004
58fdcd2be219d00001ee5aa0,74845,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.36,r,0.35999956000176
58fdcd2be219d00001ee5aa0,74845,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.17,y,0.17000031999872003
58fdcd2be219d00001ee5aa0,74845,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.34,none,0.33999964000144
58fdcd2be219d00001ee5aa0,37096,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,6,0.55,ry,0.5499988000048
58fdcd2be219d00001ee5aa0,37096,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,6,0.4,r,0.3999994000023999
58fdcd2be219d00001ee5aa0,37096,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,6,0.05,y,0.05000079999680001
58fdcd2be219d00001ee5aa0,37096,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,6,0,none,9.999960000159999e-7
58fdcd2be219d00001ee5aa0,52976,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0.57,ry,0.56999872000512
58fdcd2be219d00001ee5aa0,52976,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0,r,9.99996000016e-7
58fdcd2be219d00001ee5aa0,52976,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0.43,y,0.42999928000288
58fdcd2be219d00001ee5aa0,52976,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0,none,9.99996000016e-7
58fdcd2be219d00001ee5aa0,75961,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,8,0.61,ry,0.60999856000576
58fdcd2be219d00001ee5aa0,75961,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,8,0,r,9.99996000016e-7
58fdcd2be219d00001ee5aa0,75961,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,8,0.39,y,0.38999944000224
58fdcd2be219d00001ee5aa0,75961,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,8,0,none,9.99996000016e-7
58fdcd2be219d00001ee5aa0,49350,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.22,ry,0.22000011999952
58fdcd2be219d00001ee5aa0,49350,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.2,r,0.2000001999992
58fdcd2be219d00001ee5aa0,49350,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.2,y,0.2000001999992
58fdcd2be219d00001ee5aa0,49350,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.38,none,0.37999948000207995
58fdcd2be219d00001ee5aa0,58938,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.57,ry,0.56999872000512
58fdcd2be219d00001ee5aa0,58938,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0,r,9.99996000016e-7
58fdcd2be219d00001ee5aa0,58938,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0,y,9.99996000016e-7
58fdcd2be219d00001ee5aa0,58938,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.43,none,0.42999928000288
58fdcd2be219d00001ee5aa0,56810,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,11,0.28,ry,0.27999988000048
58fdcd2be219d00001ee5aa0,56810,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,11,0.63,r,0.6299984800060799
58fdcd2be219d00001ee5aa0,56810,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,11,0.09,y,0.09000063999744
58fdcd2be219d00001ee5aa0,56810,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,11,0,none,9.999960000159999e-7
58fdcd2be219d00001ee5aa0,42665,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0.75,ry,0.7499980000079999
58fdcd2be219d00001ee5aa0,42665,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0.12,r,0.12000051999792
58fdcd2be219d00001ee5aa0,42665,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0.13,y,0.13000047999808
58fdcd2be219d00001ee5aa0,42665,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0,none,9.999960000159999e-7
58fdcd2be219d00001ee5aa0,34840,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,13,0.73,ry,0.7299980800076801
58fdcd2be219d00001ee5aa0,34840,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,13,0.18,r,0.18000027999888002
58fdcd2be219d00001ee5aa0,34840,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,13,0.09,y,0.09000063999744001
58fdcd2be219d00001ee5aa0,34840,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,13,0,none,9.99996000016e-7
58fdcd2be219d00001ee5aa0,44712,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.6,ry,0.5999986000056
58fdcd2be219d00001ee5aa0,44712,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.4,r,0.39999940000240003
58fdcd2be219d00001ee5aa0,44712,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0,y,9.99996000016e-7
58fdcd2be219d00001ee5aa0,44712,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0,none,9.99996000016e-7
601069b90fe88f3876057401,46705,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,ry,9.99996000016e-7
601069b90fe88f3876057401,46705,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,r,9.99996000016e-7
601069b90fe88f3876057401,46705,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,1,y,0.999997000012
601069b90fe88f3876057401,46705,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,none,9.99996000016e-7
601069b90fe88f3876057401,64225,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.5,ry,0.49999900000399994
601069b90fe88f3876057401,64225,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0,r,9.999960000159999e-7
601069b90fe88f3876057401,64225,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.5,y,0.49999900000399994
601069b90fe88f3876057401,64225,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0,none,9.999960000159999e-7
601069b90fe88f3876057401,98677,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0.36,ry,0.36363590450139593
601069b90fe88f3876057401,98677,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0.2,r,0.20202039587718842
601069b90fe88f3876057401,98677,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0.07,y,0.07070779512001973
601069b90fe88f3876057401,98677,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,3,0.36,none,0.36363590450139593
601069b90fe88f3876057401,62243,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.37,ry,0.36999952000192
601069b90fe88f3876057401,62243,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.07,r,0.07000071999712003
601069b90fe88f3876057401,62243,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.37,y,0.36999952000192
601069b90fe88f3876057401,62243,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,4,0.19,none,0.19000023999904003
601069b90fe88f3876057401,54229,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0.46,ry,0.45999916000335994
601069b90fe88f3876057401,54229,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0.54,r,0.5399988400046399
601069b90fe88f3876057401,54229,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0,y,9.999960000159999e-7
601069b90fe88f3876057401,54229,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0,none,9.999960000159999e-7
601069b90fe88f3876057401,47458,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.34,ry,0.33999964000144
601069b90fe88f3876057401,47458,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.18,r,0.18000027999888002
601069b90fe88f3876057401,47458,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.3,y,0.2999998000008
601069b90fe88f3876057401,47458,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.18,none,0.18000027999888002
601069b90fe88f3876057401,38434,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0.4,ry,0.39999940000240003
601069b90fe88f3876057401,38434,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0,r,9.99996000016e-7
601069b90fe88f3876057401,38434,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0.6,y,0.5999986000056
601069b90fe88f3876057401,38434,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,7,0,none,9.99996000016e-7
601069b90fe88f3876057401,31264,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,8,0,ry,9.99996000016e-7
601069b90fe88f3876057401,31264,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,8,0.4,r,0.39999940000240003
601069b90fe88f3876057401,31264,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,8,0,y,9.99996000016e-7
601069b90fe88f3876057401,31264,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,8,0.6,none,0.5999986000056
601069b90fe88f3876057401,27397,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.25,ry,0.25
601069b90fe88f3876057401,27397,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.25,r,0.25
601069b90fe88f3876057401,27397,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.25,y,0.25
601069b90fe88f3876057401,27397,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.25,none,0.25
601069b90fe88f3876057401,51069,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0,ry,9.999960000159999e-7
601069b90fe88f3876057401,51069,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0,r,9.999960000159999e-7
601069b90fe88f3876057401,51069,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.5,y,0.49999900000399994
601069b90fe88f3876057401,51069,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.5,none,0.49999900000399994
601069b90fe88f3876057401,27309,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.17,ry,0.17000031999872003
601069b90fe88f3876057401,27309,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.83,r,0.8299976800092801
601069b90fe88f3876057401,27309,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0,y,9.99996000016e-7
601069b90fe88f3876057401,27309,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0,none,9.99996000016e-7
601069b90fe88f3876057401,34149,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0,ry,9.999960000159999e-7
601069b90fe88f3876057401,34149,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.89,r,0.88999744001024
601069b90fe88f3876057401,34149,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0,y,9.999960000159999e-7
601069b90fe88f3876057401,34149,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.11,none,0.11000055999776
601069b90fe88f3876057401,60981,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0.35,ry,0.34999960000159996
601069b90fe88f3876057401,60981,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0.15,r,0.1500003999984
601069b90fe88f3876057401,60981,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0,y,9.99996000016e-7
